Date,High,Low,Open,Close,Volume,Adj Close
2015-05-21,70506.3984375,66782.203125,69321.5,66782.203125,2707258.0,66782.203125
2015-05-22,67628.6015625,65343.30078125,66612.8984375,65597.203125,1494762.0,65597.203125
2015-05-26,65174.0,60180.19921875,64835.5,60603.3984375,3270887.0,60603.3984375
2015-05-27,62042.30078125,58318.1015625,61195.8984375,59757.0,2740013.0,59757.0
2015-05-28,62380.8984375,59079.80078125,60010.8984375,60518.69921875,2326798.0,60518.69921875
2015-05-29,61365.19921875,58402.69921875,60518.69921875,58402.69921875,1698148.0,58402.69921875
2015-06-01,60941.8984375,58402.69921875,58741.30078125,59841.6015625,1552502.0,59841.6015625
2015-06-02,61195.8984375,58487.30078125,61195.8984375,58910.6015625,1152503.0,58910.6015625
2015-06-03,59164.5,55271.0,58487.30078125,55271.0,1943794.0,55271.0
2015-06-04,57556.30078125,55271.0,55355.6015625,57556.30078125,1292517.0,57556.30078125
2015-06-05,63819.80078125,57133.1015625,57387.0,61195.8984375,3740957.0,61195.8984375
2015-06-08,67459.3984375,62634.80078125,63565.80078125,67290.1015625,3996940.0,67290.1015625
2015-06-09,69236.796875,65428.0,67713.296875,65935.796875,2269227.0,65935.796875
2015-06-10,65935.796875,62634.80078125,65766.5,63565.80078125,2142287.0,63565.80078125
2015-06-11,66020.3984375,62888.69921875,65174.0,62888.69921875,1732867.0,62888.69921875
2015-06-12,64412.30078125,62042.30078125,62888.69921875,62888.69921875,1248787.0,62888.69921875
2015-06-15,64581.5,62296.19921875,62550.1015625,63565.80078125,898731.0,63565.80078125
2015-06-16,63989.0,60772.69921875,63650.5,61619.1015625,1069275.0,61619.1015625
2015-06-17,70337.203125,61111.19921875,61703.69921875,66951.5,3972733.0,66951.5
2015-06-18,71014.296875,67290.1015625,68559.703125,67797.8984375,2735181.0,67797.8984375
2015-06-19,69067.5,66443.6015625,68559.703125,67797.8984375,1253837.0,67797.8984375
2015-06-22,74823.203125,70845.0,70929.703125,71776.1015625,3959036.0,71776.1015625
2015-06-23,73468.8984375,69660.0,73215.0,70083.203125,2152370.0,70083.203125
2015-06-24,70675.703125,69067.5,70167.8984375,70252.5,1287795.0,70252.5
2015-06-25,71522.1015625,69152.203125,70252.5,69152.203125,1105742.0,69152.203125
2015-06-26,69998.6015625,67205.3984375,69236.796875,67290.1015625,1659098.0,67290.1015625
2015-06-29,68729.0,65258.69921875,65681.8984375,66528.296875,1416886.0,66528.296875
2015-06-30,67459.3984375,64835.5,66612.8984375,66020.3984375,1142137.0,66020.3984375
2015-07-01,70167.8984375,65681.8984375,66189.703125,69406.1015625,1698771.0,69406.1015625
2015-07-02,71014.296875,68982.8984375,70083.203125,69998.6015625,1308181.0,69998.6015625
2015-07-03,69829.296875,67713.296875,69829.296875,67967.203125,1206378.0,67967.203125
2015-07-06,69660.0,66443.6015625,66866.8984375,66528.296875,1486622.0,66528.296875
2015-07-07,71945.3984375,66782.203125,69829.296875,68559.703125,3918179.0,68559.703125
2015-07-08,68813.6015625,64920.1015625,68051.796875,65428.0,1711365.0,65428.0
2015-07-09,65597.203125,62550.1015625,64412.30078125,65174.0,1422155.0,65174.0
2015-07-10,66697.6015625,64327.6015625,66020.3984375,64412.30078125,904610.0,64412.30078125
2015-07-13,67459.3984375,63396.6015625,63481.19921875,66443.6015625,1250971.0,66443.6015625
2015-07-14,68221.1015625,66020.3984375,67797.8984375,66105.1015625,769761.0,66105.1015625
2015-07-15,70929.703125,66612.8984375,67205.3984375,70252.5,3385108.0,70252.5
2015-07-16,72453.203125,69575.3984375,71522.1015625,70337.203125,1970154.0,70337.203125
2015-07-17,72114.6015625,69406.1015625,71691.3984375,70252.5,1815464.0,70252.5
2015-07-20,70591.1015625,68813.6015625,70591.1015625,69236.796875,837347.0,69236.796875
2015-07-21,70337.203125,68051.796875,69744.703125,68475.0,822115.0,68475.0
2015-07-22,69660.0,67544.0,68559.703125,69152.203125,1045968.0,69152.203125
2015-07-23,69575.3984375,67967.203125,69406.1015625,68136.5,641149.0,68136.5
2015-07-24,70337.203125,67628.6015625,68221.1015625,69236.796875,946416.0,69236.796875
2015-07-27,69829.296875,66951.5,69321.5,66951.5,1128153.0,66951.5
2015-07-28,67036.1015625,64750.80078125,65935.796875,66274.3984375,863919.0,66274.3984375
2015-07-29,67797.8984375,64496.8984375,66443.6015625,64496.8984375,890008.0,64496.8984375
2015-07-30,66866.8984375,63650.5,64750.80078125,64666.19921875,934119.0,64666.19921875
2015-07-31,66020.3984375,64158.30078125,64496.8984375,65935.796875,512983.0,65935.796875
2015-08-03,66528.296875,65089.3984375,65935.796875,65089.3984375,422703.0,65089.3984375
2015-08-04,68136.5,64496.8984375,64581.5,68136.5,1090043.0,68136.5
2015-08-05,71352.8984375,69236.796875,69914.0,70252.5,2666030.0,70252.5
2015-08-06,71691.3984375,69829.296875,70252.5,71352.8984375,1428016.0,71352.8984375
2015-08-07,70506.3984375,69152.203125,70421.796875,69490.796875,919634.0,69490.796875
2015-08-10,71352.8984375,69236.796875,69744.703125,71098.8984375,1077804.0,71098.8984375
2015-08-11,72537.796875,68136.5,72453.203125,68136.5,1350913.0,68136.5
2015-08-12,68982.8984375,66528.296875,67290.1015625,68644.296875,1117530.0,68644.296875
2015-08-13,69829.296875,68136.5,68305.796875,68813.6015625,608426.0,68813.6015625
2015-08-14,68813.6015625,68813.6015625,68813.6015625,68813.6015625,0.0,68813.6015625
2015-08-17,68559.703125,67205.3984375,67459.3984375,67290.1015625,778447.0,67290.1015625
2015-08-18,68221.1015625,65766.5,67882.6015625,65766.5,772112.0,65766.5
2015-08-19,65681.8984375,60688.0,65428.0,62296.19921875,1876990.0,62296.19921875
2015-08-20,62634.80078125,59249.1015625,62042.30078125,59333.80078125,1842251.0,59333.80078125
2015-08-21,57556.30078125,54001.30078125,56202.0,55017.0,2815456.0,55017.0
2015-08-24,55863.5,52054.6015625,54593.80078125,52223.8984375,2315169.0,52223.8984375
2015-08-25,59757.0,51969.8984375,53832.1015625,59672.30078125,3261771.0,59672.30078125
2015-08-26,60857.30078125,58487.30078125,58825.8984375,60603.3984375,1482618.0,60603.3984375
2015-08-27,63481.19921875,60518.69921875,61788.3984375,60603.3984375,1344192.0,60603.3984375
2015-08-28,62465.5,60603.3984375,62465.5,61365.19921875,772711.0,61365.19921875
2015-08-31,61534.3984375,59672.30078125,61449.80078125,60095.5,993146.0,60095.5
2015-09-01,61026.6015625,59079.80078125,59333.80078125,59503.0,612151.0,59503.0
2015-09-02,60095.5,57810.19921875,58318.1015625,60095.5,746992.0,60095.5
2015-09-03,60772.69921875,58402.69921875,60349.5,58656.6015625,726404.0,58656.6015625
2015-09-04,59249.1015625,56117.3984375,58656.6015625,56709.8984375,792557.0,56709.8984375
2015-09-07,59249.1015625,55524.8984375,56371.30078125,57217.69921875,635161.0,57217.69921875
2015-09-08,57725.6015625,55271.0,56625.19921875,55524.8984375,574411.0,55524.8984375
2015-09-09,59503.0,56879.19921875,57302.3984375,59079.80078125,838839.0,59079.80078125
2015-09-10,58741.30078125,57387.0,57979.5,58741.30078125,582978.0,58741.30078125
2015-09-11,62804.1015625,59418.3984375,60010.8984375,60518.69921875,1395082.0,60518.69921875
2015-09-14,61026.6015625,58825.8984375,60688.0,59333.80078125,494890.0,59333.80078125
2015-09-15,60688.0,58825.8984375,59503.0,60010.8984375,410325.0,60010.8984375
2015-09-16,61111.19921875,59503.0,60772.69921875,60180.19921875,484837.0,60180.19921875
2015-09-17,60857.30078125,57979.5,60857.30078125,57979.5,761331.0,57979.5
2015-09-18,61195.8984375,58910.6015625,58995.19921875,60772.69921875,1087694.0,60772.69921875
2015-09-21,61788.3984375,60518.69921875,60941.8984375,60772.69921875,694498.0,60772.69921875
2015-09-22,60857.30078125,59672.30078125,60772.69921875,60264.80078125,445842.0,60264.80078125
2015-09-23,60434.1015625,58995.19921875,59503.0,59079.80078125,544293.0,59079.80078125
2015-09-24,61026.6015625,59587.69921875,60010.8984375,59587.69921875,447517.0,59587.69921875
2015-09-25,61195.8984375,59079.80078125,60688.0,59164.5,540151.0,59164.5
2015-09-30,58910.6015625,56879.19921875,58572.0,57471.6015625,818165.0,57471.6015625
2015-10-01,58487.30078125,57302.3984375,58233.3984375,57640.8984375,537517.0,57640.8984375
2015-10-02,60772.69921875,57810.19921875,58064.1015625,59249.1015625,918599.0,59249.1015625
2015-10-05,60603.3984375,58825.8984375,60180.19921875,58995.19921875,508911.0,58995.19921875
2015-10-06,60095.5,59164.5,60095.5,59418.3984375,428289.0,59418.3984375
2015-10-07,60349.5,58487.30078125,59672.30078125,58825.8984375,555196.0,58825.8984375
2015-10-08,60180.19921875,58825.8984375,59587.69921875,59249.1015625,460950.0,59249.1015625
2015-10-12,59249.1015625,58402.69921875,58825.8984375,58572.0,349406.0,58572.0
2015-10-13,60941.8984375,58741.30078125,58741.30078125,60941.8984375,862175.0,60941.8984375
2015-10-14,61449.80078125,60095.5,61365.19921875,60434.1015625,547199.0,60434.1015625
2015-10-15,61111.19921875,59926.19921875,60518.69921875,60434.1015625,358404.0,60434.1015625
2015-10-16,62888.69921875,61365.19921875,61449.80078125,62550.1015625,1220192.0,62550.1015625
2015-10-19,65681.8984375,62126.8984375,62719.3984375,65681.8984375,1597536.0,65681.8984375
2015-10-20,66274.3984375,64835.5,65681.8984375,65597.203125,760024.0,65597.203125
2015-10-21,67628.6015625,65597.203125,66020.3984375,65597.203125,855219.0,65597.203125
2015-10-22,65681.8984375,63735.1015625,65089.3984375,63735.1015625,699966.0,63735.1015625
2015-10-23,66359.0,64496.8984375,65174.0,66020.3984375,833965.0,66020.3984375
2015-10-26,66866.8984375,64835.5,66020.3984375,66189.703125,674476.0,66189.703125
2015-10-27,66528.296875,63650.5,66528.296875,64327.6015625,949833.0,64327.6015625
2015-10-28,71352.8984375,61788.3984375,63142.6015625,67374.703125,4237450.0,67374.703125
2015-10-29,67374.703125,65258.69921875,66866.8984375,65258.69921875,1052496.0,65258.69921875
2015-10-30,67120.796875,64327.6015625,65851.203125,65174.0,749632.0,65174.0
2015-11-02,65258.69921875,63904.3984375,64666.19921875,63989.0,443258.0,63989.0
2015-11-03,65597.203125,63904.3984375,64750.80078125,64158.30078125,479896.0,64158.30078125
2015-11-04,64412.30078125,63058.0,64073.69921875,64327.6015625,558181.0,64327.6015625
2015-11-05,64835.5,64073.69921875,64412.30078125,64327.6015625,478206.0,64327.6015625
2015-11-06,66189.703125,64073.69921875,65766.5,64581.5,976154.0,64581.5
2015-11-09,65766.5,62634.80078125,64666.19921875,65174.0,961039.0,65174.0
2015-11-10,67120.796875,63989.0,65935.796875,64158.30078125,1276704.0,64158.30078125
2015-11-11,67713.296875,63989.0,64243.0,67628.6015625,2365685.0,67628.6015625
2015-11-12,71098.8984375,68729.0,69152.203125,68982.8984375,3226123.0,68982.8984375
2015-11-13,70506.3984375,68559.703125,69406.1015625,70083.203125,1432476.0,70083.203125
2015-11-16,70845.0,69152.203125,69406.1015625,69490.796875,1036757.0,69490.796875
2015-11-17,72876.3984375,69660.0,70591.1015625,72876.3984375,1887954.0,72876.3984375
2015-11-18,76177.3984375,72114.6015625,73045.703125,75500.296875,3032628.0,75500.296875
2015-11-19,79309.203125,75838.8984375,77193.1015625,76769.8984375,2939132.0,76769.8984375
2015-11-20,77870.296875,75923.5,76600.6015625,77362.3984375,1233542.0,77362.3984375
2015-11-23,78208.796875,75161.703125,77785.6015625,76769.8984375,1566746.0,76769.8984375
2015-11-24,76939.203125,75161.703125,76769.8984375,76516.0,1165058.0,76516.0
2015-11-25,76939.203125,74569.203125,76600.6015625,74569.203125,1080174.0,74569.203125
2015-11-26,75331.0,74230.703125,74653.8984375,74484.6015625,914238.0,74484.6015625
2015-11-27,75161.703125,73553.5,74823.203125,74061.3984375,692575.0,74061.3984375
2015-11-30,74315.296875,72030.0,73892.1015625,73045.703125,1412747.0,73045.703125
2015-12-01,74400.0,72283.8984375,72876.3984375,74061.3984375,1025597.0,74061.3984375
2015-12-02,75246.3984375,73045.703125,74061.3984375,73045.703125,949595.0,73045.703125
2015-12-03,74400.0,72537.796875,73045.703125,74315.296875,638116.0,74315.296875
2015-12-04,73976.796875,73215.0,73384.296875,73384.296875,541857.0,73384.296875
2015-12-07,74146.0,71014.296875,74061.3984375,71014.296875,1078401.0,71014.296875
2015-12-08,71268.203125,67374.703125,70929.703125,68644.296875,1738065.0,68644.296875
2015-12-09,69152.203125,68136.5,68136.5,68136.5,642248.0,68136.5
2015-12-10,69490.796875,67797.8984375,68221.1015625,68221.1015625,949937.0,68221.1015625
2015-12-11,68136.5,66274.3984375,67459.3984375,66528.296875,859701.0,66528.296875
2015-12-14,67120.796875,64412.30078125,65428.0,66189.703125,711081.0,66189.703125
2015-12-15,67459.3984375,66443.6015625,67120.796875,67120.796875,556676.0,67120.796875
2015-12-16,68729.0,67544.0,68559.703125,67797.8984375,709360.0,67797.8984375
2015-12-17,68729.0,67205.3984375,68390.3984375,67967.203125,558301.0,67967.203125
2015-12-18,70591.1015625,67459.3984375,67628.6015625,70506.3984375,1073081.0,70506.3984375
2015-12-21,71098.8984375,70252.5,70929.703125,70506.3984375,675371.0,70506.3984375
2015-12-22,70506.3984375,69067.5,70506.3984375,69660.0,969102.0,69660.0
2015-12-23,70167.8984375,68136.5,69829.296875,68136.5,1050188.0,68136.5
2015-12-24,68305.796875,66528.296875,67713.296875,66612.8984375,1606096.0,66612.8984375
2015-12-28,66528.296875,64581.5,65935.796875,64920.1015625,2081914.0,64920.1015625
2015-12-29,73929.3984375,69308.796875,69483.1015625,73231.8984375,2915702.0,73231.8984375
2015-12-30,74103.703125,72534.5,74103.703125,73667.796875,1016498.0,73667.796875
2016-01-04,79944.796875,73493.5,74190.8984375,77765.296875,2588378.0,77765.296875
2016-01-05,79857.6015625,77416.6015625,77591.0,78724.296875,1648713.0,78724.296875
2016-01-06,80642.296875,77678.1015625,78898.703125,79944.796875,1999212.0,79944.796875
2016-01-07,86047.5,79160.203125,82211.5,79944.796875,3596490.0,79944.796875
2016-01-08,84129.5,77852.5,77939.703125,84129.5,2965768.0,84129.5
2016-01-11,87616.703125,84565.3984375,85873.1015625,86483.3984375,3558198.0,86483.3984375
2016-01-12,87355.203125,84565.3984375,86832.1015625,85262.8984375,2016178.0,85262.8984375
2016-01-13,91627.1015625,85350.0,85873.1015625,91627.1015625,3186974.0,91627.1015625
2016-01-14,95027.1015625,89883.3984375,90319.3984375,90668.1015625,3631101.0,90668.1015625
2016-01-15,91191.203125,86309.0,91191.203125,86483.3984375,3215305.0,86483.3984375
2016-01-18,101740.0,89186.0,89360.3984375,101740.0,5753585.0,101740.0
2016-01-19,103048.0,98340.0,100868.0,99647.703125,3984873.0,99647.703125
2016-01-20,105227.0,98950.296875,101217.0,101478.0,4216748.0,101478.0
2016-01-21,104094.0,100607.0,103920.0,101566.0,1987493.0,101566.0
2016-01-22,103309.0,95550.203125,102437.0,98514.3984375,2885681.0,98514.3984375
2016-01-25,99473.296875,94765.6015625,98601.5,98688.703125,2246377.0,98688.703125
2016-01-26,102002.0,97729.703125,98427.203125,97729.703125,1813525.0,97729.703125
2016-01-27,98601.5,94068.1015625,97729.703125,94242.5,2201851.0,94242.5
2016-01-28,97816.8984375,94416.8984375,94416.8984375,97119.5,1137569.0,97119.5
2016-01-29,98078.3984375,95114.296875,97381.0,97729.703125,1009534.0,97729.703125
2016-02-01,105053.0,100520.0,101304.0,104617.0,2439474.0,104617.0
2016-02-02,106448.0,103048.0,104355.0,103571.0,1532598.0,103571.0
2016-02-03,104530.0,100868.0,102873.0,104530.0,1376764.0,104530.0
2016-02-04,106186.0,103484.0,106186.0,105140.0,1308715.0,105140.0
2016-02-05,105663.0,103920.0,105227.0,104094.0,1388970.0,104094.0
2016-02-11,112463.0,98514.3984375,110981.0,98688.703125,5002398.0,98688.703125
2016-02-12,96334.796875,84391.1015625,95898.8984375,87180.796875,7709278.0,87180.796875
2016-02-15,91016.796875,86309.0,88314.203125,87703.8984375,3060258.0,87703.8984375
2016-02-16,91714.203125,87529.6015625,88314.203125,90232.203125,2269082.0,90232.203125
2016-02-17,90929.6015625,86134.703125,90406.5,86134.703125,1693031.0,86134.703125
2016-02-18,91539.8984375,87093.703125,88227.0,91539.8984375,1728978.0,91539.8984375
2016-02-19,91714.203125,88924.5,91278.296875,88924.5,1119491.0,88924.5
2016-02-22,90755.296875,87703.8984375,88924.5,89709.1015625,729736.0,89709.1015625
2016-02-23,91016.796875,87616.703125,90755.296875,88052.6015625,1056953.0,88052.6015625
2016-02-24,88488.6015625,86396.203125,87355.203125,87268.0,757556.0,87268.0
2016-02-25,88575.703125,86221.8984375,88488.6015625,86309.0,1115639.0,86309.0
2016-02-26,88314.203125,85524.3984375,86047.5,87180.796875,1014605.0,87180.796875
2016-02-29,88052.6015625,86744.8984375,87616.703125,87180.796875,487104.0,87180.796875
2016-03-02,93457.8984375,89098.796875,89796.296875,93457.8984375,2334324.0,93457.8984375
2016-03-03,96770.703125,92498.8984375,94155.296875,95898.8984375,1539569.0,95898.8984375
2016-03-04,96334.796875,94155.296875,95288.703125,94416.8984375,809766.0,94416.8984375
2016-03-07,97816.8984375,87965.5,94765.6015625,89883.3984375,3283892.0,89883.3984375
2016-03-08,91539.8984375,89011.6015625,91016.796875,89970.6015625,1041434.0,89970.6015625
2016-03-09,90493.703125,88575.703125,89970.6015625,88575.703125,805837.0,88575.703125
2016-03-10,92411.703125,88575.703125,88837.296875,92411.703125,987511.0,92411.703125
2016-03-11,92063.0,90319.3984375,91627.1015625,91539.8984375,595776.0,91539.8984375
2016-03-14,93457.8984375,91278.296875,92150.1015625,92411.703125,687554.0,92411.703125
2016-03-15,93022.0,91539.8984375,92847.6015625,92063.0,429605.0,92063.0
2016-03-16,95550.203125,91627.1015625,91888.6015625,93719.3984375,870510.0,93719.3984375
2016-03-17,94852.796875,92847.6015625,94155.296875,93283.5,535866.0,93283.5
2016-03-18,94504.0,92934.796875,93719.3984375,94504.0,631216.0,94504.0
2016-03-21,95114.296875,93545.0,94678.3984375,94068.1015625,592172.0,94068.1015625
2016-03-22,94591.203125,93109.1015625,94591.203125,94068.1015625,592941.0,94068.1015625
2016-03-23,94939.8984375,93370.703125,94242.5,93457.8984375,602217.0,93457.8984375
2016-03-24,94155.296875,92586.1015625,93545.0,92586.1015625,654644.0,92586.1015625
2016-03-25,94416.8984375,92498.8984375,92760.3984375,92847.6015625,746779.0,92847.6015625
2016-03-28,93806.6015625,91888.6015625,93806.6015625,91975.796875,784110.0,91975.796875
2016-03-29,96160.5,91104.0,91714.203125,95463.0,2063296.0,95463.0
2016-03-30,96683.6015625,94939.8984375,96596.3984375,95637.3984375,769476.0,95637.3984375
2016-03-31,96422.0,95114.296875,95898.8984375,95724.6015625,550720.0,95724.6015625
2016-04-01,100607.0,95375.796875,95637.3984375,99734.8984375,1665450.0,99734.8984375
2016-04-04,104181.0,100171.0,100432.0,102873.0,1505236.0,102873.0
2016-04-05,104617.0,102002.0,103222.0,103745.0,844090.0,103745.0
2016-04-06,106361.0,96073.296875,104966.0,96160.5,4819986.0,96160.5
2016-04-07,102176.0,97032.296875,97293.796875,99299.0,3823590.0,99299.0
2016-04-08,100432.0,95986.1015625,99473.296875,96683.6015625,1700533.0,96683.6015625
2016-04-11,98427.203125,93370.703125,96945.1015625,94068.1015625,1475342.0,94068.1015625
2016-04-12,95027.1015625,92934.796875,93022.0,93632.203125,836342.0,93632.203125
2016-04-14,96334.796875,93632.203125,95114.296875,95898.8984375,924820.0,95898.8984375
2016-04-15,96334.796875,94329.703125,95898.8984375,94329.703125,647726.0,94329.703125
2016-04-18,93980.8984375,91016.796875,93370.703125,91452.703125,1118210.0,91452.703125
2016-04-19,93980.8984375,89970.6015625,91539.8984375,92411.703125,1222442.0,92411.703125
2016-04-20,92760.3984375,90232.203125,92063.0,90232.203125,873814.0,90232.203125
2016-04-21,90842.3984375,87529.6015625,90232.203125,89186.0,1328133.0,89186.0
2016-04-22,89621.8984375,87878.296875,89273.203125,88227.0,671187.0,88227.0
2016-04-25,88837.296875,87878.296875,88052.6015625,88401.3984375,440579.0,88401.3984375
2016-04-26,92237.296875,89273.203125,89360.3984375,90406.5,893298.0,90406.5
2016-04-27,90755.296875,88575.703125,90668.1015625,88575.703125,696206.0,88575.703125
2016-04-28,89098.796875,87616.703125,88227.0,87791.1015625,698024.0,87791.1015625
2016-04-29,88488.6015625,87355.203125,87616.703125,87703.8984375,466367.0,87703.8984375
2016-05-02,88139.796875,86396.203125,87355.203125,86396.203125,797586.0,86396.203125
2016-05-03,87791.1015625,85785.8984375,85785.8984375,86832.1015625,713255.0,86832.1015625
2016-05-04,87180.796875,85524.3984375,86570.6015625,86221.8984375,531737.0,86221.8984375
2016-05-09,87006.5,85611.6015625,85960.296875,85611.6015625,432842.0,85611.6015625
2016-05-10,87878.296875,85611.6015625,85873.1015625,87180.796875,623760.0,87180.796875
2016-05-11,88139.796875,86832.1015625,87616.703125,87180.796875,429094.0,87180.796875
2016-05-12,87616.703125,86570.6015625,87006.5,87529.6015625,356956.0,87529.6015625
2016-05-13,87965.5,86047.5,86309.0,87180.796875,681790.0,87180.796875
2016-05-16,87355.203125,85960.296875,87180.796875,86221.8984375,490793.0,86221.8984375
2016-05-17,86483.3984375,82821.796875,86309.0,82909.0,1274414.0,82909.0
2016-05-18,82473.1015625,78549.8984375,82385.8984375,78637.1015625,1695441.0,78637.1015625
2016-05-19,88314.203125,77155.0,78462.796875,80903.796875,4355382.0,80903.796875
2016-05-20,83083.296875,79596.1015625,80642.296875,81862.796875,1148043.0,81862.796875
2016-05-23,84216.703125,82037.203125,83170.5,82037.203125,777502.0,82037.203125
2016-05-24,82734.6015625,81165.3984375,81339.703125,81165.3984375,460839.0,81165.3984375
2016-05-25,86919.296875,82211.5,82560.296875,86134.703125,1674172.0,86134.703125
2016-05-26,87093.703125,83083.296875,87006.5,83083.296875,834892.0,83083.296875
2016-05-27,85437.203125,82821.796875,83606.3984375,84303.8984375,535017.0,84303.8984375
2016-05-30,86134.703125,84652.6015625,85785.8984375,84652.6015625,495686.0,84652.6015625
2016-05-31,86657.796875,84042.296875,84565.3984375,86396.203125,1008554.0,86396.203125
2016-06-01,88052.6015625,85873.1015625,86570.6015625,86047.5,580647.0,86047.5
2016-06-02,86396.203125,84827.0,85960.296875,85611.6015625,411050.0,85611.6015625
2016-06-03,86309.0,84652.6015625,86134.703125,84739.796875,437841.0,84739.796875
2016-06-07,85437.203125,84303.8984375,84739.796875,84739.796875,460344.0,84739.796875
2016-06-08,85088.5,83606.3984375,84914.1015625,83868.0,578335.0,83868.0
2016-06-09,85785.8984375,84129.5,84391.1015625,85611.6015625,817892.0,85611.6015625
2016-06-10,85960.296875,84914.1015625,85785.8984375,85698.796875,397245.0,85698.796875
2016-06-13,85350.0,83780.796875,84739.796875,83780.796875,500814.0,83780.796875
2016-06-14,84216.703125,82385.8984375,83257.703125,82909.0,497790.0,82909.0
2016-06-15,83344.8984375,82037.203125,82996.203125,82385.8984375,438196.0,82385.8984375
2016-06-16,84303.8984375,82037.203125,82647.3984375,82124.3984375,548790.0,82124.3984375
2016-06-17,83170.5,81078.203125,82821.796875,81252.5,505551.0,81252.5
2016-06-20,83170.5,82211.5,82647.3984375,82385.8984375,328979.0,82385.8984375
2016-06-21,83170.5,81688.3984375,82821.796875,82821.796875,420905.0,82821.796875
2016-06-22,86221.8984375,82560.296875,82909.0,83780.796875,926733.0,83780.796875
2016-06-23,84565.3984375,82734.6015625,83432.1015625,82909.0,521050.0,82909.0
2016-06-24,84391.1015625,77242.203125,84303.8984375,79421.796875,2147720.0,79421.796875
2016-06-27,80729.5,76806.296875,77329.3984375,80293.6015625,958965.0,80293.6015625
2016-06-28,82385.8984375,79683.296875,80032.0,82037.203125,606494.0,82037.203125
2016-06-29,83693.6015625,82298.703125,82821.796875,82298.703125,505334.0,82298.703125
2016-06-30,84739.796875,82560.296875,83257.703125,83780.796875,517270.0,83780.796875
2016-07-01,86832.1015625,84565.3984375,84739.796875,86134.703125,1140782.0,86134.703125
2016-07-04,88575.703125,86483.3984375,86832.1015625,86657.796875,951130.0,86657.796875
2016-07-05,90145.0,86744.8984375,87529.6015625,89709.1015625,1240365.0,89709.1015625
2016-07-06,89534.703125,86047.5,89011.6015625,86396.203125,1099730.0,86396.203125
2016-07-07,88314.203125,87006.5,87355.203125,87355.203125,599434.0,87355.203125
2016-07-08,88227.0,86221.8984375,88227.0,87093.703125,458031.0,87093.703125
2016-07-11,87878.296875,86744.8984375,87703.8984375,87355.203125,298996.0,87355.203125
2016-07-12,87878.296875,86396.203125,87093.703125,86570.6015625,357568.0,86570.6015625
2016-07-13,87442.3984375,86483.3984375,87180.796875,87093.703125,348039.0,87093.703125
2016-07-14,87965.5,86396.203125,87093.703125,87268.0,455213.0,87268.0
2016-07-15,88139.796875,87093.703125,87965.5,87268.0,416315.0,87268.0
2016-07-18,87703.8984375,86483.3984375,87616.703125,86570.6015625,310451.0,86570.6015625
2016-07-19,87355.203125,86483.3984375,86832.1015625,87180.796875,315241.0,87180.796875
2016-07-20,89621.8984375,87093.703125,87355.203125,88401.3984375,772735.0,88401.3984375
2016-07-21,92411.703125,88750.1015625,89360.3984375,92411.703125,1864469.0,92411.703125
2016-07-22,93109.1015625,90668.1015625,92760.3984375,90929.6015625,691631.0,90929.6015625
2016-07-25,92150.1015625,90406.5,91539.8984375,90755.296875,466585.0,90755.296875
2016-07-26,91191.203125,90319.3984375,90406.5,90580.8984375,389621.0,90580.8984375
2016-07-27,91104.0,89011.6015625,90668.1015625,89011.6015625,621718.0,89011.6015625
2016-07-28,90406.5,89011.6015625,89011.6015625,89796.296875,352720.0,89796.296875
2016-07-29,91801.3984375,90057.796875,90232.203125,90755.296875,575273.0,90755.296875
2016-08-01,91539.8984375,88575.703125,91365.5,88750.1015625,574750.0,88750.1015625
2016-08-02,89709.1015625,88575.703125,88924.5,89273.203125,300237.0,89273.203125
2016-08-03,89709.1015625,88314.203125,89621.8984375,89011.6015625,261136.0,89011.6015625
2016-08-04,90668.1015625,89098.796875,89098.796875,90668.1015625,401098.0,90668.1015625
2016-08-05,91278.296875,89970.6015625,91104.0,90493.703125,334925.0,90493.703125
2016-08-08,92847.6015625,90493.703125,91016.796875,92847.6015625,854414.0,92847.6015625
2016-08-09,94591.203125,92237.296875,92673.203125,93370.703125,737863.0,93370.703125
2016-08-10,98775.8984375,94242.5,94416.8984375,98078.3984375,2323317.0,98078.3984375
2016-08-11,99822.1015625,97468.203125,98863.1015625,98514.3984375,969253.0,98514.3984375
2016-08-12,98950.296875,97119.5,98863.1015625,98514.3984375,699709.0,98514.3984375
2016-08-16,99560.5,98078.3984375,98601.5,98078.3984375,604862.0,98078.3984375
2016-08-17,99734.8984375,94939.8984375,97381.0,99299.0,1018318.0,99299.0
2016-08-18,103745.0,98775.8984375,103309.0,98775.8984375,1630118.0,98775.8984375
2016-08-19,101217.0,98078.3984375,98863.1015625,99299.0,828809.0,99299.0
2016-08-22,100258.0,96160.5,100258.0,96596.3984375,879154.0,96596.3984375
2016-08-23,97729.703125,95201.5,95986.1015625,95463.0,595170.0,95463.0
2016-08-24,97119.5,94591.203125,95811.703125,96770.703125,470820.0,96770.703125
2016-08-25,98252.796875,95986.1015625,97642.5,95986.1015625,391135.0,95986.1015625
2016-08-26,96509.203125,94765.6015625,96073.296875,95288.703125,343617.0,95288.703125
2016-08-29,95114.296875,91975.796875,94939.8984375,92324.5,871541.0,92324.5
2016-08-30,94329.703125,92324.5,93109.1015625,92411.703125,423632.0,92411.703125
2016-08-31,93806.6015625,92411.703125,92586.1015625,93109.1015625,444510.0,93109.1015625
